PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_223,Agriculture,Crop Production,"(Nairobi, Kenya, May 2024): African countries have been challenged to boldly push for the adoption of cutting-edge science in agriculture and the use of ...","(Nairobi, Kenya, Mei 2024): Nchi za Kiafrika zimepewa changamoto ya kushinikiza kwa ujasiri kupitishwa kwa sayansi ya kisasa katika kilimo na matumizi ya ...","Nairobi, Kenya, 2024: Orogongo rwa'Africa rwaboriigwe gosegeta obomanyi  bwo'ogoonchoreria gochia sayansi yooboremi bwabono erengete okonacha emete korwa ase emegondo  yendagera na engencho yobokoreri bwa....",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.948; promoted_from=EKEGUSIICORPUS_1807; qa_tool_somali=azure; qa_roundtrip_somali=0.816; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.77,"(Nairobi, Kenya, May 2024): Dalalka Afrika waxaa lagu casuumay inay si geesinimo leh ugu riixaan qaadashada cilmiga casriga ah ee beeraha iyo isticmaalka ...","(Nairobi, Kenya, Mei 2024): Oganda mag Afrika oseyudo pek mar jiwo ji mondo oti gi sayans mosetieko e weche mag pur kod tiyo gi ..."
AGRI_224,Agriculture,Livestock,(v) improving market access for the smallholders through better supply chain management. The Vision aims at adding value to our farm and livestock products.,(v) kuboresha upatikanaji wa soko kwa wakulima wadogo kupitia usimamizi bora wa ugavi. Maono yanalenga kuongeza thamani kwa bidhaa zetu za shamba na mifugo.,Kwororobia echiro ya abaremi bemegondo emeke na echiro yerigesa riabo  goetera obobagi na oboererania bwerigesa riabo as oboikeranu. Ekerenga eke nigo kerengete gokinia ebotoki ase aboremi bwebimeri na etugo amo.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.934; promoted_from=EKEGUSIICORPUS_1808; qa_tool_somali=azure; qa_roundtrip_somali=0.766; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.445,(v) hagaajinta helitaanka suuqa ee beeralayda yaryar iyada oo loo marayo maareynta silsiladda sahayda oo wanaagsan. Aragtidu waxay ujeeddadeedu tahay in qiimaha lagu daro alaabta beeraleyda iyo xoolaha.,(v) medo bedo gi thuolo mar yudo pesa e ohala ne jopur matindo kokalo kuom tiego chenro mar chiwo.
AGRI_225,Agriculture,Crop Production,"... agricultural products, as well as commercialization of the agricultural sector. ... market is still characterized by oligopolistic market tendencies. Although ...","... bidhaa za kilimo, pamoja na biashara ya sekta ya kilimo. ... Soko bado lina sifa ya mielekeo ya soko la oligopolistic. Ingawa ...","…oboremi nerigesa, naboigo goikerania echiro yoboremi bwabo bwoboonchoreria nigo  bamigire nabaremi bake bemegondo emenene na yabeire akong'u goikera echiro yerigesa riabo…..",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.899; promoted_from=EKEGUSIICORPUS_1809; qa_tool_somali=azure; qa_roundtrip_somali=0.848; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.397,"... alaabooyinka beeraha, iyo sidoo kale suuqgeynta qaybta beeraha. ... Suuqa wali waxaa lagu gartaa dabeecado suuq oo oligopolis ah. Inkastoo ...","... mar ohala mar ohala, kod mar ohala mar ohala mar ohala. ... mar ohala pod nigi kido mag ohala."
AGRI_226,Agriculture,Agribusiness & Market Access,"... Agricultural Resources; Provide Agricultural ... Mission â€œTo provide timely support services that increase productivity, value addition and market access for the ...","... Kilimo rasilimali; Kutoa Kilimo ... Mission â€""Kutoa huduma za msaada wa wakati unaofaa ambayo huongeza tija, thamani ya kuongeza na upatikanaji wa soko kwa ...","Bionsi ebiganeirie as oboremi na obokoreri gokinia oboremi ebirengete obokonyi as chingaki chingiya erio gokinia rigesa, amagori amaya yerigesa riabo amo nechiro yerigesa riabo engiya erio…",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.895; promoted_from=EKEGUSIICORPUS_1810; qa_tool_somali=nllb; qa_roundtrip_somali=0.843; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.775,"... Khayraadka Beeraha; Bixinta Beeraha ... Ujeedada - ""In la siiyo adeegyo taageero oo waqtigeeda ah oo kordhinaya wax soo saarka, qiimaha lagu daro iyo marin u helka suuqa ...","... Resources Agricultural; To provide Agricultural ... Mission - ""Chiwo kony e kinde mowinjore ma miyo ji bedo gi nyak, medo nengo kendo yudo ohala e ..."
AGRI_228,Agriculture,Sustainable Farming,"... digital financial services, climate-smart agriculture and other digital tools that make agricultural value chains more efficient and inclusive.","... huduma za kifedha za digital, kilimo cha kilimo na zana nyingine za digital ambazo hufanya minyororo ya thamani ya kilimo iwe na ufanisi zaidi na yenye kuingiza.",Oboererania bwechibesa as embeo amo na chisemi chioboremi goeteratekinorochia yegedichitari  borengete bobwata embeo egosaria rire nechisemi chinde na okobwaterana rio oboremi bobe oboikeranu kegima….,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.926; promoted_from=EKEGUSIICORPUS_1812; qa_tool_somali=azure; qa_roundtrip_somali=0.866; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.563,"... Adeegyada maaliyadeed ee dijitaalka ah, beeraha cimilada ku habboon iyo qalabka kale ee dijitaalka ah ee ka dhigaya silsiladaha qiimaha beeraha kuwo waxtar leh oo mid ka mid ah.","... tije mag pesa mag digital, pur mar piny kod piny kod gik mamoko ma nyalo miyo nengo mag pur obed maber kendo obed gi ji duto."
AGRI_229,Agriculture,Agribusiness & Market Access,"... market access and product development, promotion of sustainable land use, access to credit and agricultural inputs, fish safety and quality assurance and ...","... ufikiaji wa soko na maendeleo ya bidhaa, kukuza matumizi endelevu ya ardhi, upatikanaji wa mikopo na bidhaa za kilimo, usalama wa samaki na uhakikisho wa ubora na ...",Goikera echiro yerigesa riabaremi na obonchoreria oboikeranu bwerigesa riabo nekonye korenda riroba riabo ritenenke as obotobu na oboremi obuya. kogenderera,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.928; promoted_from=EKEGUSIICORPUS_1814; qa_tool_somali=azure; qa_roundtrip_somali=0.93; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.565,"... helitaanka suuqyada iyo horumarinta alaabta, dhiirrigelinta isticmaalka dhulka waara, helitaanka amaahda iyo alaabta beeraha, badbaadada kalluunka iyo hubinta tayada iyo ...","... yudo ohala kod dongruok mar ohala, jiwo tiyo gi lowo e yo makare, yudo ohala kod gik ma konyo e pur, rito ngima kod ber mar rech, kod ..."
AGRI_231,Agriculture,Crop Production,... Push Pull Technology is revolutionizing cowpea farming in Western Kenya. 16 July 2025. More News. Latest Updates. UK-CGIAR News. Exploring the ...,...Me Pull Technology inabadilisha ukulima wa ng'ombe katika nchi za Magharibi mwa Kenya. 16 Julai 2025. News. Lastst Update.K-CGIAR News. Exploring the ...,Chisemi chiegesayansi chirengete goseria gose kobwata amakonde nebichuni bigosaria endagera mogondo ase okobukania ebimeri mogondo buna chimbisi aaria songo ya Kenya. 6 July 2025. More News. Latest Updates. UK-CGIAR News. Exploring the …,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.92; promoted_from=EKEGUSIICORPUS_1816; qa_tool_somali=nllb; qa_roundtrip_somali=0.744; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.588,...Tekinolojiyada Push Pull Technology ayaa kacaan ku sameynaysa beeraha lo'da galbeedka Kenya. 16 July 2025. Warar dheeraad ah.,...Push Pull Technology kelo lokruok e pur mar dhok e piny Kenya. 16 Julai 2025.
AGRI_232,Agriculture,Crop Production,"201. Effect of varying desmodium and maize harvesting regimes on their yields and growth attributes within the ""Push- Pull"" intercropping ...","201. Athari ya aina mbalimbali ya desmodium na mahindi kuvuna mifumo juu ya mavuno yao na sifa ya ukuaji ndani ya ""Push-Pull"" intercropping ...",201. Rigesa rigiya ndianyorekanete koburania ebituma nekemeria gia deimidiam as engencho yogosegeta koburukania ebimeri biendagera amo nebimeri binde amo nemete gokoreta ekiriri as ebimeri.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.801; promoted_from=EKEGUSIICORPUS_1818; qa_tool_somali=azure; qa_roundtrip_somali=0.676; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.621,"201. Saameynta hababka kala duwan ee goosashada desmodium iyo galleyda ee wax-soo-saarka iyo astaamaha koritaanka ee ""Push-Pull"" intercropping ...","201. Timbego mag yore mopogore opogore mag choko desmodium kod kod kodhi kuom nyakgi kod kido mag dongruokgi e kind ""Push-Pull"" ma ne itiyogo e choko kodhi ..."
AGRI_234,Agriculture,Crop Production,"A climate-adapted push-pull system effectively controls fall armyworm, Spodoptera frugiperda (J E Smith), in maize in. East Africa. Crop Protection, 2018. CAB ...","Mfumo wa kusukuma-kuvuta uliobadilishwa na hali ya hewa hudhibiti kwa ufanisi minyoo ya jeshi ya kuanguka, Spodoptera frugiperda (J E Smith), katika mahindi katika. Afrika Mashariki. Ulinzi wa mazao, 2018. CAB ...","Oboremi amo nebimeri binde buna edesimodiam  ngotanga ere amakonde buna chingeti gocha mogondo echio agosaria ebomeri, Spodoptera frugiperda (J E Smith), in maize in. East Africa. Crop Protection, 2018. CAB ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.936; promoted_from=EKEGUSIICORPUS_1822; qa_tool_somali=azure; qa_roundtrip_somali=0.844; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.405,"Nidaam riix-jiid ah oo la qabsaday cimilada ayaa si wax ku ool ah u xakameeya cayayaanka ciidanka dayrta, Spodoptera frugiperda (J E Smith), oo ku jira galleyda. Bariga Afrika. Ilaalinta Dalagga, 2018. TAKSI ...","Sirni mar riembo ji mondo otergi e piny, ma en sirni mar lweny mar piny, ma en Spodoptera frugiperda (J E Smith), e kodhi e piny Afrika ma Ugwe."
AGRI_235,Agriculture,Crop Production,"A comprehensive study conducted in Northern Nigeria by AATF, and partners has highlighted the glaring gender disparities among maize farmers.","Utafiti wa kina uliofanywa Kaskazini mwa Nigeria na AATF, na washirika umeangazia tofauti kubwa za kijinsia kati ya wakulima wa mahindi.","Obokongoria bwabeene bwakoretwe aria Irianyi ya Nigeria na AATF, na abamwabo mbwaorokerertie ng'a ogotareng'ana gati yomonto omosacha na okungu ase engencho yobogambi na ekemira igoro yoboremi bwabobuna nomochando omonene as oboremi bwebituma.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.887; promoted_from=EKEGUSIICORPUS_1823; qa_tool_somali=azure; qa_roundtrip_somali=0.639; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.45,Daraasad dhamaystiran oo ay AATF iyo la-hawlgalayaasha ka sameeyeen Waqooyiga Nigeria ayaa muujisay farqiga weyn ee jinsiga ee beeraleyda galleyda.,"Nonro moro maduong' ma AATF kod jowetene notimo e Northern Nigeria, osemiyo ji ong'eyo pogruok maduong' ma nitie e kind chwo gi mon e kind jopur mag mahinya."
AGRI_236,Agriculture,Agribusiness & Market Access,A solid business plan is essential for any agribusiness venture like grain production. Learn the key components and how to develop one.,Mpango thabiti wa biashara ni muhimu kwa mradi wowote wa biashara ya kilimo kama vile uzalishaji wa nafaka. Jifunze vipengele muhimu na jinsi ya kukuza moja.,Omoroberio omuya bwoboremi nobwengencho kegima as oboremi bwoboonchoreria  as oboremi bwechinyeke. Egera igoreo yebiganeirie na buna bigora emeremo kogesa rigesa.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.886; promoted_from=EKEGUSIICORPUS_1826; qa_tool_somali=azure; qa_roundtrip_somali=0.857; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.531,Qorshe ganacsi oo adag ayaa muhiim u ah ganacsi kasta oo beeraha ah sida soo saarista hadhuudhka. Baro qaybaha muhiimka ah iyo sida loo horumariyo mid.,"Chenro mar timo ohala maber dwarore ahinya e tich moro amora mar loso cham, kaka loso cham."
AGRI_237,Agriculture,Agribusiness & Market Access,A subsidy voucher is a delivery mechanism that provides farmers with access to agricultural ... market survey should be launched to probe the market in terms of ...,Vocha ya ruzuku ni utaratibu wa utoaji ambao huwapa wakulima ufikiaji wa kilimo ... Utafiti wa soko unapaswa kuzinduliwa ili kuchunguza soko kwa suala la ...,Omoroberio bweserekari gokeeria abaremi rigori riebinto bioboremi nechiro yerigesa rioboremi bwbo noganeirie goikeranigwa  echiro yoboremi ase enchera ya……,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.897; promoted_from=EKEGUSIICORPUS_1827; qa_tool_somali=azure; qa_roundtrip_somali=0.654; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.431,Voucher-ka deeqda waa hab gaarsiin ah oo beeraleyda u helaya helitaanka beeraha ... Sahanka suuqa waa in la bilaabaa si loo baaro suuqa marka la eego ...,Buk mar chiwo kony en chenro mar konyo jopur mondo oyud thuolo mar somo weche mag jopur ... nonro mar ohala onego ochak mondo onon ohala kaluwore gi ...
AGRI_238,Agriculture,Crop Production,"â€œ In today's rapidly evolving world, science and technology are critical drivers of progress, especially in agriculture,â€ he said.","â€œ Katika ulimwengu wa kisasa unaobadilika kwa kasi, sayansi na teknolojia ni vichocheo muhimu vya maendeleo, haswa katika kilimo,â€ alisema.","Ense naogoonchoreria kwa bwngo bwngo, sayansi na tekinorochia nabio ebokoreri biengencho biamagenderero na oboremi buna, â€ atebete.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.859; promoted_from=EKEGUSIICORPUS_1828; qa_tool_somali=nllb; qa_roundtrip_somali=0.844; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.878,"""Dunida maanta si degdeg ah u horumarsan, sayniska iyo tiknoolajiyadu waa wadayaasha muhiimka ah ee horumarka, gaar ahaan beeraha"", ayuu yiri.","""E piny masani ma sani medo lokore mapiyo, sayans kod teknoloji gin gik madongo ma miyo dongruok timore, to moloyo e weche mag pur"", nowacho."
AGRI_240,Agriculture,Crop Production,AATF (African Agricultural Technology Foundation) is a not-for-profit African led technology- transfer organisation that provides farmers in Sub-Saharan Africa ...,AATF (African Agricultural Technology Foundation) ni shirika lisilo la faida la uhamishaji wa teknolojia linaloongozwa na Kiafrika ambalo huwapa wakulima katika Afrika Kusini mwa Jangwa la Sahara ...,AATF (African Agricultural Technology Foundation aiga Afrika nekemo kiebiombe getari korosia obaita aiga Afrika kegendereretie koereria chisemi as abaremi bemegondo emeke aiga Afrika yensemo enyomo,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.903; promoted_from=EKEGUSIICORPUS_1830; qa_tool_somali=nllb; qa_roundtrip_somali=0.824; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.776,"AATF (African Agricultural Technology Foundation) waa urur aan faa'iido doon ahayn oo Afrika ka socda oo ku saabsan kala iibsiga tiknoolajiyada, kaas oo siinaya beeraleyda Afrika koonfurta Saharaha ...",AATF (African Agricultural Technology Foundation) en riwruok ma ok ti gi ohala mar Afrika ma tayo tij loko teknoloji ma chiwo ne jopur e Afrika man yo milambo gi Sahara ...
AGRI_241,Agriculture,Crop Production,"AATF believes that technology can be a catalyst for the transformation of the agriculture sector in. Africa, as it has been in other parts of the world. Our ...","AATF anaamini kwamba teknolojia inaweza kuwa kichocheo cha mabadiliko ya sekta ya kilimo katika Afrika, kama imekuwa katika sehemu nyingine za dunia.","AATF mbre nokwegena ng'a chisemi chia tekinorochia nchibe ensemo yobokoreri ase okorenta oboonchoreria as oboremi, aiga Afrika buna yabeire egokorekana ase chinse chinde chiense.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.962; promoted_from=EKEGUSIICORPUS_1831; qa_tool_somali=azure; qa_roundtrip_somali=0.897; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.781,"AATF waxay aaminsan tahay in tiknoolajiyadu ay noqon karto kiciyaha beddelka qaybta beeraha. Afrika, sida ay ahayd meelo kale oo dunida ah. Annaga ...","AATF oyie ni teknoloji nyalo kelo lokruok e yore mag pur e Afrika, mana kaka osetimore e pinje mamoko e piny."
AGRI_242,Agriculture,Crop Production,AATF was encouraged to focus on developing programmes on smart and resilient agriculture that emphasize indigenous food systems as an intervention.,AATF ilihimizwa kuzingatia kuendeleza programu za kilimo mahiri na thabiti ambazo zinasisitiza mifumo ya chakula ya asili kama uingiliaji kati.,AATF mbasegetetwe korigereria igor yogochaka amasomo igoro yoboremi obikeranu / obonuke borengete chindagera chia aiga nka Afrika  kobua mono chiria chikonyara koremereria omopgaso omonene gose embura enyinge buna ensemo enene yobokoreri.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.847; promoted_from=EKEGUSIICORPUS_1833; qa_tool_somali=azure; qa_roundtrip_somali=0.942; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.611,AATF waxaa lagu dhiirrigeliyay inay diiradda saarto horumarinta barnaamijyo ku saabsan beeraha caqliga leh iyo adkaysiga leh oo xoogga saaraya nidaamyada cuntada asaliga ah sida faragelin ahaan.,Ne ojiw AATF mondo oket pachgi kuom loso chenro mag pur mar rieko kendo ma nigi teko mar timo dongruok ma jiwo chenro mag chiemo ma wuok e ogandagi kaka chenro mar konyo.
AGRI_243,Agriculture,Crop Production,"AATF will use its knowledge activities, both tacit and explicit2 to raise the profile of the role of science, technology, and innovation in African agriculture.","AATF itatumia shughuli zake za maarifa, zote mbili za kimya na wazi2 kuongeza profile ya jukumu la sayansi, teknolojia, na uvumbuzi katika kilimo cha Kiafrika.","AATF nigo baraetere obomanyi bwabo na bori boreo as obokoreri kogendereria na gokinia obomanyi igoro yegesayansi, tekinorochia na okomanya konde erio gokinia oboremi aiga Afrika.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.935; promoted_from=EKEGUSIICORPUS_1834; qa_tool_somali=azure; qa_roundtrip_somali=0.921; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.614,"AATF waxay adeegsan doontaa hawlaheeda aqoonta, labadaba tacit iyo explicit2 si ay u kordhiso sumcadda doorka sayniska, tiknoolajiyada, iyo hal-abuurka ee beeraha Afrika.","AATF biro tiyo gi tije mag ng'eyo ma gitimo, ma gin mag nono kendo ma gin mag ng'eyo2 mondo okony ji ong'e migawo ma sayans, teknoloji, kod timo dongruok nigo e weche mag pur e Afrika."
