src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
EACC inafanya kampeni za kuhamasisha kuripoti visa vya ufisadi bila majina.,Ekeombe keria ekenene getenenerete oboikeranu na gotanga obokurumi (EACC) nkegendererete gosegeta na koa abanto emioyo yokobamanyia obokurumi otari goteba erieta riao goro yobokurumu.,swh_Latn,,218,Education
EACC huunda vilabu vya shule ili kukuza maadili ya kupambana na ufisadi.,Ekeombe keria ekenene getenenerete oboikeranu na gotanga obokurumi (EACC) nkorosia bare ebiombe chisukuru erio gokong'ia values.,swh_Latn,,219,Education
EACC inaanzisha programu ya simu kwa ajili ya kurahisisha kuripoti ufisadi.,Ekeombe keria ekenene getenenerete oboikeranu na gotanga obokurumi (EACC) kiabekire emeroberio emiororo erio gokemanyia obokurumi.,swh_Latn,,220,Education
EACC inaanzisha njia nyingi za kuripoti kwa wafichuzi.,Ekeombe keria ekenene getenenerete oboikeranu na gotanga obokurumi (EACC) kiarure omoroberio ase abaaki enangi gokemanyia amang'ana.,swh_Latn,,221,Education
Elimisha jamii! Fundisha kuzuia ujambazi karibu na shule.,"Somia ebinyoro! Somia igoro yogotanga obokebago bwokoboera abanto na kobaunereria gose kobabisa erio baegwe chibesa, ang'e nesukuru.",swh_Latn,,224,Education
Elimisha wazazi! Fundisha hatari za ukeketaji ili kuwalinda wasichana.,Somia abaibori! Basomie igoro yobobe bwogosara abana abanyaroka erio babarende.,swh_Latn,,226,Education
Elimisha wanafunzi! Fundisha usalama wa mafuriko shuleni.,Somia abana! Basomie igoro yetoigo ase esukuru.,swh_Latn,,228,Education
Elimisha wanafunzi! Fundisha kuzuia ugaidi shuleni.,Somia abana! Basomie igoro buna babwenerete gotanga obokebago bwechibunduki nechibomu.,swh_Latn,,230,Education
Elimisha walimu! Fundisha usalama wa maporomoko ya ardhi shuleni.,Somia abarimu! Somia igoro yokwerenda ase okoanyoka kweriroba chisukuru.,swh_Latn,,231,Education
"Waziri wa Elimu George Magoha alielezea hatua nane muhimu kwa shule zinazoanza tena madarasa - zilizolengwa awali katika Darasa la 4, Darasa la 8, na Kidato cha 4.","Omominisita bwechisemi George Magoha akabara ebinto 8 biengencho birakonye chisukuru gotairanera ebirasi, orengete abana ba gredi 4, 8, nesekenderi ekerasi gia 4?.",swh_Latn,,232,Education
Katibu Mkuu wa Utawala wa Elimu Zac Kinuthia alitangaza kwamba waandishi wa habari wanaotaka kuripoti habari zinazohusiana na shule lazima sasa wapate kibali cha awali kutoka Wizara ya Elimu.,Omoriki omonene bwechisemi Zac Kinuthia akamanyia ng'a abariki amang'ana korika amangana abwatekaine nechisukuru bono goika barigie ogwancherwa korwa eministiri yechisemi nyuma batarika amang'ana ayio.,swh_Latn,,233,Education
Elimu kwa wote! Jiandikishe katika shule zinazohamishika katika maeneo ya wafugaji.,Chisemi ase bonsi! Erike ase omoroberio bwogosoma goetera chisimi giose chikombiuta ase abatugi bari bakong'anyang'anya.,swh_Latn,,234,Education
Elimu kwa wote! Jiunge na shule za kuhamahama kwa watoto wafugaji.,Chisemi ase bonsi! Soa chisukuru chiokonganyanganya ase abana abatugi bokonganyanganya.,swh_Latn,,235,Education
Ondoa kabisa ushuru wa shule CS yaamuru msako wa kitaifa!,Rusia chibango chionsi. Omominisita bwechisemi orure ogchika Kenya engima!,swh_Latn,,236,Education
Kuondolewa kwa ada za shule: Shule zote za umma lazima zizingatie sera ya elimu bila malipo.,Rusia besa chinde chionsi chisukuru chogogosaba: Chisikuru chionsi chieserikari goika goika chiikeranie ayio erio goikerania ogochika gwechisemi chia bosa.,swh_Latn,,237,Education
"Elimu Scholarship 2026: Nafasi 9,000 zimefunguliwa ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ tuma maombi mtandaoni kabla ya Desemba 31.","Elimu Scholarship 2026: amabaga 9,000 nareo. Toma ogosaba kwao nyuma ya yechitariki 31 chiomotienyi 12.",swh_Latn,,238,Education
Wawezeshe wasichana! Toa ufadhili wa masomo ili kuwaweka wasichana shuleni.,Kae abana abanyaroka chinguru! Bae chibesa chiogosomera chiabosa erio ebakonye gotigara esukuru.,swh_Latn,,239,Education
Wawezeshe walimu! Toa mafunzo ya mbinu za kisasa za kufundisha.,Kae abarimu chinguru! Bae kwegera igoro yogosomia gwechinchera chia bono.,swh_Latn,,240,Education
Wawezeshe wanawake! Jiandikishe katika mafunzo ya ufundi stadi kwa wanawake.,Kae abang'ina chinguru! Erike ase chisemi chiokwegendereria.,swh_Latn,,241,Education
Himiza ushiriki wa jamii 2025.,Segeta ogokora emeremo amo nebinyoro2025.,swh_Latn,,242,Education
Himiza uandikishaji wa STEM kwa wasichana 2022.,"Segetae abana abanyaroka gosomera emeremo yegesansi, chisabu, egetekinorochia nobobundi (STEM) 2022.",swh_Latn,,244,Education
Himiza masomo ya ufundi stadi 2025.,Segeta gosomera chisemi chiokwegendereria 2025.,swh_Latn,,245,Education
Timiza kupambana na rushwa katika elimu 2023.,Ikerania amachiko yogotanga obokurumi ase chisemi 2023.,swh_Latn,,246,Education
Timiza sera za mahudhurio 2023.,Ikerania amachiko igoro yogoikerania 2023.,swh_Latn,,247,Education
Timiza kanuni za maadili 2023.,Ikerania amachiko emeremo nobokoreri 2023.,swh_Latn,,248,Education
Washirikishe wanafunzi! Unda majukwaa ya kushughulikia machafuko.,Bwaterana nabana! Rosia ribaga riogokwanerana igoro yamangana abachandete.,swh_Latn,,250,Education
Kiingereza_text Kitabu cha Kiingeresa,Egetabu kiegesongo,swh_Latn,,251,Education
Boresha huduma za maktaba 2024.,Angoyia emeroberio yechinyomba chiogosomera omwaka 2024.,swh_Latn,,252,Education
"Usalama ulioimarishwa kwa mitihani ya 2025: karatasi za kibinafsi, hakuna simu.","Angoyia emeroberio yoborendi ase amatemwa omwaka 2025: goetera okorika amasakara, esimi yaya.",swh_Latn,,253,Education
Jiandikishe katika programu za TVET kwa ajili ya ukuzaji wa ujuzi 2025.,Erike ase esukuru yobobundi nechisemi chiokwegendereria (TVET) omoroberuio bwogokinia chisemi namagenderero 2025.,swh_Latn,,254,Education
Hakikisha upatikanaji wa elimu wakati wa COVID 2020.,Tema goikera chisemi chingaki chiendwari ya COVID 2020.,swh_Latn,,257,Education
Hakikisha wanafunzi wote wana vitabu vya kiada ifikapo Januari 6.,Rora nga abana bonsi mbare nebitabu biogosoma nyuma yechitariki 6 chiomotienyi omtang'ani.,swh_Latn,,259,Education
Hakikisha wanafunzi wote wanavaa sare na wana vitambulisho kuanzia Januari 6.,Rora nga abana bonsi mbagete chiyunifomu nakobogoria ebibande biabo korwa chitariki 6 chiomotienyi omotang'ani.,swh_Latn,,260,Education
Hakikisha maji safi! Zuia milipuko ya kipindupindu shuleni.,Rora ng'a amache mamarabu! Tanga ogwateka kwendwari yogosaa ase esukuru.,swh_Latn,,261,Education
Hakikisha kufuata mwongozo wa usalama wa shule wa 2008.,Rora nga noikeranetie amachiko boronge igoro yegetabu kiomoroberio bwoborendi bwesukuru 2008.,swh_Latn,,262,Education
Hakikisha kufuata mwongozo wa usalama.,Rora nga noikeranetie amachiko boronge buna are ase egetabu.,swh_Latn,,263,Education
Hakikisha kufuata mwongozo wa usalama wa shule.,Rora nga noikeranetie amachiko yoborendi bwesukuru buna are ase egetabu kiamachiko echisukuru.,swh_Latn,,264,Education
Hakikisha njia za ulemavu 2020.,Rora nga ebinto biria abana abaremaru bagwesugumera mbireo 2020.,swh_Latn,,265,Education
Hakikisha usambazaji sawa wa rasilimali 2020.,Ikerania obobagi bwechibesa boreng'aine 2020.,swh_Latn,,266,Education
Hakikisha ujumuishaji! Toa ufikiaji wa kidijitali kwa wanafunzi wote.,Korera bonsi! Konya abana bonsi goikera egedichitari.,swh_Latn,,267,Education
"Hakikisha usalama! Shule, shughulikia sababu za machafuko haraka.","Ikerania oborendi! Chisukuru, kwanera amangana agochanda abana otari gochererwa.",swh_Latn,,271,Education
"Hakikisha usalama! Shule, zuia hatari za usafirishaji haramu.","Rora ng'a oborendi mboreo! Chisukuru, tanga ekere keragere abana baibwe.",swh_Latn,,272,Education
"Hakikisha sare na vitambulisho kuanzia Januari 6, 2025.","Rora nga kera omwana nare neyunifomu nekebade nyuma yechitariki 6 chiomotienyi omotang'ani , 2025.",swh_Latn,,275,Education
Hakikisha upatikanaji wa maji shuleni 2020.,Rora ng'a esukuru nere namache 2020.,swh_Latn,,276,Education
Kuandaa maktaba katika shule za msingi 2022.,Beka bionsi biria biganeiries ase chinyomba chiogosomera 2022.,swh_Latn,,277,Education
Tukio hilo linajumuisha mazungumzo na michezo ya kiraia,Ogocha amo nechinkwana igoro yobogesaku nechogosori.,swh_Latn,,280,Education
Kila mtoto hujifunza! Wasaidie wanafunzi wakimbizi mashuleni.,Kera omwana ngosoma are! Konya abana ba baria batamire chisegi korwa sobo gosoa chisukuru.,swh_Latn,,281,Education
Kila mwanafunzi wa kidato cha pili lazima ajiunge na klabu ya elimu ya uraia â€šÂ¬Ã¢â‚¬Å“ agizo la Wizara.,Kera omwana bwesekenderi okerasi gia 2 goika asoe ekeombe kiamasomo obogesaku. Omominisita orure ogochika.,swh_Latn,,282,Education
Kila shule lazima iunde klabu ya demokrasia ifikapo Novemba 30 â€šÂ¬Ã¢â‚¬Å“ anza leo!,Kera esukuru goika erosie ekeombe kiobogambi nyuma yechitariki 30 omotienyi 11gochakera rero!,swh_Latn,,283,Education
Panua akili! Hifadhi maktaba za shule zenye vitabu mbalimbali.,Igora ebirengererio! Ichoria chinyomba chigosomera ebitabu ao ao.,swh_Latn,,287,Education
Panua kozi za mtandaoni 2024.,garei chikoso chiegeintanenti 2024.,swh_Latn,,288,Education
Panua elimu ya awali 2022.,Garei chisemi chiamasomo yoboroso 2022.,swh_Latn,,289,Education
Panua vituo vya TVET 2024.,Garei cisenta chiamasomo yobobundi nechisemi chiokwegendereria (TVET) 2024.,swh_Latn,,290,Education
Upanuzi wa madarasa ya mahitaji maalum katika shule 300 za umma.,Okogarei ebuirasi biabana baria noboremaru ao ao ase chisukuru 300 chieserikari.,swh_Latn,,291,Education
Jaribu na ujifunze! Panga shule na maabara za sayansi.,Tema gokora nakomanya! Ikerania ayaganeiries ase chinyomba chiobosansi chisukuru.,swh_Latn,,292,Education
Inaangazia historia ya uhuru wa raia nchini Kenya,Gekworokia oboroso bwobosibore na oboronge bwa kera omonto aiga Kenya,swh_Latn,,293,Education
Inaangazia hadithi kuhusu matumizi ya kaunti,Gekworokia emegano buna ense egotumia chibesa,swh_Latn,,295,Education
Lisha watoto! Saidia programu mipangilio ya chakula katika maeneo ya ukame.,Rageria abana! Sira emeroberio yendagera ase chingongo chinyomo.,swh_Latn,,296,Education
Lisha wanafunzi! Toa milo katika shule zilizoathiriwa na ukame.,Rageria abana! Karue endagera ase chisukuru chiria chire ase chingongo chinyomo.,swh_Latn,,297,Education
Unajisikia msongo wa mawazo? Piga simu 1195 kwa usaidizi wa afya ya akili bila malipo.,Noigwete gochndeka kebirengererio? Aka esimi 1195 konyora obokonyi bwebirengererio.,swh_Latn,,298,Education
Pambana na ufisadi! Wafundishe wanafunzi kuripoti ufisadi katika elimu.,Rwania obokurumi! Somia abana buna bakorwa amangana yobokurumi ime yechisemi.,swh_Latn,,299,Education
Kifurushi cha mwisho cha marekebisho ya KCSE 2025 âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Karatasi za miaka 10 iliyopita + majibu âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ pakua SASA!,Amasakara a nyuma yemiaka 10 yokoirorera amasomo yogotemwa gwa sekenderi ekerasi gia 4 (KCSE) 2025 abwate amairanerio yanyore BONO!,swh_Latn,,300,Education
"Uzinduzi wa mwisho: Sera ya elimu jumuishi sasa inashughulikia taasisi zote za TVET ""kila mwanafunzi anakaribishwa!"" kila mwanafunzi anakaribishwa!",Agacha obogima bwa motwe! Soa chikosi chiokorosia chirori.,swh_Latn,,302,Education
"Shule zinazokabiliwa na mafuriko zinapata Ksh 10M kila moja kwa ajili ya mifereji ya maji ""kazi zinaanza Jumatatu!","Chisukuru chiria chire ase chingongo chikobeya amache chinyore chisiringi chimirioni 10 kera eyemo gokonya gwata emetaro, emeremo eye nigo egochaka etichi rimo!",swh_Latn,,305,Education
Zingatia mbinu za utetezi wa kijamii,Renga chinchera ogokora oboegereri bwao ng'a nkorwanerera bore abanto ba inse.,swh_Latn,,307,Education
Zingatia usajili na majukumu ya vijana,Renga korora ng'a abasae berikire chikura nayabarengete bakore.,swh_Latn,,310,Education
Kuripoti kidato cha kwanza kunaanza Januari 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ leta barua ya udahili na cheti cha kuzaliwa pekee.,Ogosoa esekenderi ase abana ba kerasi gia 1 nigo korachake chitariki 6 chiomotienyi omotang'ani. Renta rirube riogokorangeria rioka nerisakara riria rikworokia omwaka omwana aiboretwe .,swh_Latn,,313,Education
Uteuzi wa kidato cha kwanza 2025: Wanafunzi milioni 1.4 wamewekwa katika shule za upili.,Ogochorwa kwabana bagosoa esekenderi ekerasi gia 1 omwaka 2025: Abana chimirioni 1.4 bachorirwe gosoa chisukuru chisekenderi.,swh_Latn,,314,Education
Data ya bure ya GB 100 kwa watahiniwa wote wa KCSE 2025 âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ anzisha kwa nambari ya mgombea SASA!,Bonsi baria bagochia gokora amatemu esekenderi ekerasi gia 4 baeirwe chibandoro 100GB bagotumia ase okobata enanmba yaye yamatemwa ase eintaneti bono!,swh_Latn,,315,Education
Wingu la Bure la picha na vikaragosi…. Adobe Creative kwa wanafunzi wote wa vyuo vikuu âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ dai kwa barua pepe ya .ac.ke SASA!,"Abana beyunifasiti bonsi bono banyorire bosa chibicha nebibwekaine kobakonya ase amasomo abo goetera egekoreri gia Adobe, saba ayio .ac.ke toma rirube riembeo BONO!",swh_Latn,,317,Education
Wasifu wa bure wa madarasa ya kusoma na kuandika ya watu wazima katika majimbo yote kuanzia Januari 2025.,Ogosoma kwabanto abanene kwairanire ase chingongo chiobobunge chionsi gochakera omotienyi omotang'ani 2025.,swh_Latn,,318,Education
"Kozi za bure za AI na roboti kwa vijana 8,000 âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ jiandikishe kupitia lango la TVETA LEO!","Chokosi chia bosa ase abasae igoro yechisemi chiepandia amo nebibwekaine ase 8,000, erike goetera (TVETA) RERO!",swh_Latn,,319,Education
Basi + hosteli + milo ya bure kwa wanafunzi wote wa TVET wanaoripoti Januari!,Erori yokobogoria bosa + enyomba yokorara+ nechindagera ase abana baria bagosomera obundi nechisemi chiokwegendereria (TVET)bagosoa omotienyi omotang'ani!,swh_Latn,,321,Education
Nauli ya basi bila malipo kwa wanafunzi wote wa TVET wanaoripoti Januari wasilisha barua yako ya kujiunga.,"Abana goakanerwa chibesa chiokorina egari ase abana besukuru chiobobundi nechisemi chiokwegendereria (TVET) bagosoa omotienyi omotang'ani January, karue rirube riokorangerigwa kwao.",swh_Latn,,322,Education
Pasi za basi bila malipo kwa wanafunzi wote wa TVET wanaoripoti Januari kusanya kutoka kwa mkuu wa shule.,"Erori yokobogoria bosa abana bonsi bechisukuru chiobobundi nechisemi chiokwegendereria (TVET) bagosoa omotienyi omtangani, nyora korwa ase omwarimu omonene.",swh_Latn,,324,Education
"Kambi za mafunzo ya uandishi wa habari bila malipo kwa vijana 10,000 jiandikishe kupitia lango la TVETA sasa.","Omoroberio obeene orengete gosomia abasae 10,000, erike goetera TVETA bono.",swh_Latn,,326,Education
Ushauri nasaha bila malipo kwa msongo wa mawazo wa mtihani piga simu 0800721524 au tembelea mshauri wa shule!,"Ogokonywa ebirengererio kwa bosa ase abana baria baengeirwe nebirengerio bia amatemwa, aka esimi 0800721524 gose rora omosemia bwesukuru yao!",swh_Latn,,327,Education
Vifurushi vya data bila malipo kwa watahiniwa wote wa KCSE hadi Machi 2026 hakuna alama ya sifuri inayohitajika!,"Chibandoro chia bosa ase abana bonsi baria bagochia korika amatemwa esekenderi ekerasi gia 4 (KCSE) goika omotienyi ogatato 2026, mwana onde tari arabekerwe enoti ase amatemwa aye!",swh_Latn,,328,Education
"Kiasi cha bure cha masomo ya sekondari kimeongezwa hadi Ksh 22,244 kwa kila mwanafunzi thibitisha na mkuu wako wa shule.","Chibesa chieserikari gopsire ogosoma gwechisekenderi chiria abana bateri korara ime chiagesirwe goika chisiringi 22,244 kera omwana, manya obomaene bwayio korwa omwarimu omonene.",swh_Latn,,329,Education
"Maktaba ya bure ya kidijitali yenye vitabu 50,000 yazinduliwa ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ hakuna haja ya kuingia!","Chinyomba chigosomera chiegedichitari chikire ebitabu chilifu 50,000 yaansirwe, teganeti ng'a bwemanyekanie gosoa!",swh_Latn,,330,Education
Vitabu vya kidijitali vya bure sasa vinapatikana kwenye lango la KICD kwa masomo yote.,Ebitabu biogosoma bia bosa bono mbireo ase einisititute eria enene ya Kenya etenerete ebi abana bagosoma chisukuru (KICD) ase abana binsi.,swh_Latn,,331,Education
Sehemu ya Kazi ya Google ya Bure kwa walimu wote wa Kenya ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ dai akaunti yako leo!,"Ogosomigwa kwa bosa buna ogotumia eintaneti ase abarimu bonsi ba Kenya, saba eakaonti yao rero",swh_Latn,,334,Education
Kozi za bure za urembo na tiba ya urembo kwa vijana.,Chikosi chiogosomera ogosuka chituki nobwetereri chiansire ase abasae,swh_Latn,,336,Education
"Karibisho la likizo la bure kwa wanafunzi 50,000 wa Darasa la 8 linaanza Desemba 1 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ jiandikishe sasa!","Ogosoma kwa bosa koinyoria abana ayabasomete bwa abana 50,000 begeredi gia 8 ngochaka ore etariki eyem yomotienyi 12, erike bono!",swh_Latn,,337,Education
Karatasi za majaribio za KCSE 2025 bila malipo kwa masomo yote yaliyopakiwa ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Pakua kabla ya ajali ya usiku wa manane!,"Amasakara abosa yokoirorera amatemwa aetete esekenderi (KCSE) omwaka 2025 yamasomo onsi abakirwe ase ientaneti, yanyore nyuma ya botukogati midnight crash!",swh_Latn,,338,Education
Pata karatasi za zamani za KCSE 2025 bila malipo kabla ya ajali ya seva usiku wa leo!,"Amasakara yamatemwa aetete yesekenderi (KCSE) 2025 a bosa abekire, yanyore nyuma before servers crash botuko!",swh_Latn,,339,Education
Pata kompyuta mpakato na vifaa vya bure kwa wahitimu wote wa uhandisi wa TVET wa 2025.,Chikombiuta chinke chiakoboko chibekire emeroberio yonsi yogosomera ase abana bonsi bechisukuru chiobobundi nechisemi chiokwegendereria (TVET) omwaka 2025 ase abainchinia bari bakorire amasomo abo.,swh_Latn,,340,Education
Pata kompyuta mpakato bila malipo kwa wagombea wote wa KCSE 2025 wanaojiandikisha kama wapiga kura ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ motisha ya IEBC.,Chikombiuta chinke ase abana besekenderi bagochia gokora amatemwa abo KCSE 2025 abwo berigeta buna abaaki chikura buna ogosegeta kwa IEBC.,swh_Latn,,341,Education
Vikombe vya hedhi vya bure kwa wasichana milioni 1 wa shule 2020 vinavyokusanywa kutoka kituo cha afya wiki hii!,"Ebinto biria abana abanyaroka bagotumia ase chingaki chiabo bigosibigwa naende batumia ase abana emirioni 1 ase abana abanyaroka bare esukuru, binyore korwa abakoreri bobochenu ewiki eye!",swh_Latn,,343,Education
"Maktaba ya kitaifa ya kidijitali ya bure yazinduliwa ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Vitabu 100,000, hakuna kuingia kunakohitajika!","Ogosoma kwa bosa goetera egedichitari ochakirwe nebitabu 100,000, teganetie kwemanyekania gedichitari!",swh_Latn,,345,Education
Madarasa ya bure ya marekebisho ya darasa la 9 ya CBC mtandaoni yanaanza Jumatatu ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ jiandikishe kupitia e-Citizen.,"Ekerasi kiamairorero yamasomo abosa arengete okwenyara gwa kera omwana (CBC) ase abana ba geredi 9 goetera ngochaka kere etichirimo, erike goetera e-Citizen.",swh_Latn,,348,Education
Kozi za bure za mabomba na umeme zinazotolewa katika taasisi 50 za TVET.,Chikoso chiamasomo igoro yokobwata amache goetera emetaro nesitima nkorwegwa chire ase chikolege 50 chiobobundi amo nechiosemi chiokwegendereria (TVET).,swh_Latn,,349,Education
"Kambi ya bure ya marekebisho kwa watahiniwa 10,000 wa KCSE inaanza kesho âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ jiandikishe sasa!","Okonyorana amo kwa abana besekenderi (KCSE) chilifu 10,000 ase abana baria bagochia gokora amatemwa agochaka mambia, erike bono!",swh_Latn,,350,Education
"Kambi ya bure ya marekebisho kwa watahiniwa 20,000 wa KCSE inaanza Desemba 1 âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ jiandikishe sasa!","Okonyorana amo kwa abana besekenderi baria bagochia gokora amatemwa (KCSE) 20,000 ngochaka kere etariki 1 yomotienyi 12, erike bono!",swh_Latn,,351,Education
